bill_billing_period_start,bill_billing_period_end,bill_payer_account_id,line_item_usage_start_date,line_item_usage_end_date,line_item_resource_id,product_product_name,product_region,line_item_usage_type,line_item_usage_amount,line_item_unblended_cost,line_item_blended_cost,credits_applied,line_item_net_cost,line_item_currency,line_item_account_id,linked_account_subsidiary,tags_team,tags_env
2024-10-01,2025-03-31,999999999999,2025-01-14,2025-01-15,arn:aws:ec2:region:instance/769885,AmazonS3,ap-southeast-1,DataTransfer-Out-Bytes,13.945,0.0886,0.0886,0.0,0.0886,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-14,2025-01-15,arn:aws:ec2:region:instance/111037,AmazonEKS,us-east-1,Request,59.851,1.4217,1.4217,0.2133,1.2084,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-14,2025-01-15,arn:aws:ec2:region:instance/588753,AmazonRDS,ap-southeast-1,EBS:GP2,19.533,0.1278,0.1278,0.0,0.1278,USD,444444444444,SubsidiaryD,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-14,2025-01-15,arn:aws:ec2:region:instance/694259,AWSLambda,us-east-1,TimedStorage-ByteHrs,33.361,0.2572,0.2572,0.0,0.2572,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-14,2025-01-15,arn:aws:ec2:region:instance/721637,AmazonCloudFront,ap-southeast-2,Request,19.552,0.144,0.144,0.0,0.144,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/783330,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,47.349,1.5402,1.5402,0.0,1.5402,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/503365,AmazonS3,us-east-1,TimedStorage-ByteHrs,15.192,0.0963,0.0963,0.0,0.0963,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/112541,AmazonEKS,ap-southeast-2,EBS:GP2,67.432,1.4928,1.4928,0.0,1.4928,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/583024,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,28.959,0.2585,0.2585,0.0,0.2585,USD,111111111111,SubsidiaryA,Search,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/285849,AWSLambda,ap-southeast-1,DataTransfer-Out-Bytes,24.276,0.2555,0.2555,0.0,0.2555,USD,111111111111,SubsidiaryA,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/547274,AmazonCloudFront,ap-southeast-1,TimedStorage-ByteHrs,22.045,0.1504,0.1504,0.0,0.1504,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/692084,AmazonEC2,ap-southeast-1,TimedStorage-ByteHrs,54.144,1.3501,1.3501,0.0,1.3501,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/997248,AmazonS3,ap-southeast-1,DataTransfer-Out-Bytes,23.814,0.1714,0.1714,0.0,0.1714,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/908283,AmazonEKS,ap-southeast-2,DataTransfer-Out-Bytes,90.695,2.5398,2.5398,0.0,2.5398,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/313165,AmazonRDS,ap-southeast-1,DataTransfer-Out-Bytes,23.593,0.2247,0.2247,0.0,0.2247,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/819689,AWSLambda,ap-southeast-2,EBS:GP2,21.899,0.2613,0.2613,0.0,0.2613,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/384287,AmazonCloudFront,ap-southeast-1,TimedStorage-ByteHrs,29.057,0.2613,0.2613,0.0,0.2613,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/152770,AmazonEC2,us-east-1,Request,40.362,1.2386,1.2386,0.0,1.2386,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/247880,AmazonS3,ap-southeast-2,EBS:GP2,24.843,0.2061,0.2061,0.0,0.2061,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/680841,AmazonEKS,us-east-1,BoxUsage:t2.micro,50.797,1.1009,1.1009,0.0,1.1009,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/518465,AmazonRDS,ap-southeast-2,Request,13.381,0.1074,0.1074,0.0,0.1074,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/315306,AWSLambda,ap-southeast-1,DataTransfer-Out-Bytes,25.127,0.2693,0.2693,0.0,0.2693,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/324436,AmazonCloudFront,ap-southeast-1,Request,23.475,0.1423,0.1423,0.0,0.1423,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/872899,AmazonEC2,ap-southeast-2,BoxUsage:t2.micro,59.879,1.4152,1.4152,0.0,1.4152,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/991115,AmazonS3,ap-southeast-2,Request,22.063,0.191,0.191,0.0,0.191,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/812906,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,55.567,1.2281,1.2281,0.0,1.2281,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/941394,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,18.193,0.1642,0.1642,0.0,0.1642,USD,444444444444,SubsidiaryD,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/519515,AWSLambda,ap-southeast-1,BoxUsage:t2.micro,20.817,0.125,0.125,0.0,0.125,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-15,2025-01-16,arn:aws:ec2:region:instance/334627,AmazonCloudFront,ap-southeast-1,TimedStorage-ByteHrs,16.305,0.1211,0.1211,0.0,0.1211,USD,444444444444,SubsidiaryD,Search,prod
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/729557,AmazonEC2,us-east-1,DataTransfer-Out-Bytes,59.542,1.677,1.677,0.2515,1.4255,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/623901,AmazonS3,ap-southeast-1,BoxUsage:t2.micro,22.603,0.2086,0.2086,0.0,0.2086,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/892774,AmazonEKS,us-east-1,DataTransfer-Out-Bytes,64.633,1.5,1.5,0.0,1.5,USD,111111111111,SubsidiaryA,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/146510,AmazonRDS,ap-southeast-2,BoxUsage:t2.micro,27.223,0.3127,0.3127,0.0,0.3127,USD,111111111111,SubsidiaryA,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/314922,AWSLambda,ap-southeast-1,TimedStorage-ByteHrs,15.98,0.1418,0.1418,0.0,0.1418,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/467330,AmazonCloudFront,ap-southeast-2,Request,20.203,0.2147,0.2147,0.0,0.2147,USD,111111111111,SubsidiaryA,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/819754,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,65.249,1.5049,1.5049,0.0,1.5049,USD,222222222222,SubsidiaryB,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/373694,AmazonS3,us-east-1,TimedStorage-ByteHrs,28.971,0.1871,0.1871,0.0,0.1871,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/444356,AmazonEKS,ap-southeast-2,EBS:GP2,68.597,1.4125,1.4125,0.0,1.4125,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/199973,AmazonRDS,ap-southeast-2,Request,20.588,0.1436,0.1436,0.0,0.1436,USD,222222222222,SubsidiaryB,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/144657,AWSLambda,ap-southeast-1,EBS:GP2,24.658,0.268,0.268,0.0,0.268,USD,222222222222,SubsidiaryB,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/359759,AmazonCloudFront,ap-southeast-1,TimedStorage-ByteHrs,20.812,0.1381,0.1381,0.0,0.1381,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/151678,AmazonEC2,ap-southeast-1,DataTransfer-Out-Bytes,62.208,1.2196,1.2196,0.0,1.2196,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/506605,AmazonS3,us-east-1,Request,22.723,0.1864,0.1864,0.0,0.1864,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/220235,AmazonEKS,us-east-1,BoxUsage:t2.micro,47.269,1.1646,1.1646,0.0,1.1646,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/801242,AmazonRDS,ap-southeast-1,EBS:GP2,14.593,0.0953,0.0953,0.0,0.0953,USD,333333333333,SubsidiaryC,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/602754,AWSLambda,us-east-1,TimedStorage-ByteHrs,16.283,0.1844,0.1844,0.0,0.1844,USD,333333333333,SubsidiaryC,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/458343,AmazonCloudFront,ap-southeast-2,EBS:GP2,13.907,0.1641,0.1641,0.0,0.1641,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/656381,AmazonEC2,ap-southeast-1,TimedStorage-ByteHrs,53.372,1.737,1.737,0.0,1.737,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/670165,AmazonS3,us-east-1,Request,22.166,0.2074,0.2074,0.0,0.2074,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/660072,AmazonEKS,ap-southeast-1,Request,27.099,0.8949,0.8949,0.0,0.8949,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/972652,AmazonRDS,ap-southeast-2,BoxUsage:t2.micro,26.297,0.1957,0.1957,0.0,0.1957,USD,444444444444,SubsidiaryD,Search,prod
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/595563,AWSLambda,us-east-1,TimedStorage-ByteHrs,15.432,0.1391,0.1391,0.0,0.1391,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-16,2025-01-17,arn:aws:ec2:region:instance/259975,AmazonCloudFront,ap-southeast-1,Request,17.318,0.1281,0.1281,0.0,0.1281,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/689938,AmazonEC2,us-east-1,EBS:GP2,53.813,1.8468,1.8468,0.0,1.8468,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/128805,AmazonS3,ap-southeast-2,BoxUsage:t2.micro,20.444,0.1379,0.1379,0.0,0.1379,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/914371,AmazonEKS,ap-southeast-2,Request,33.458,0.6437,0.6437,0.1609,0.4828,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/980840,AmazonRDS,ap-southeast-2,BoxUsage:t2.micro,13.523,0.0965,0.0965,0.0,0.0965,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/261767,AWSLambda,us-east-1,DataTransfer-Out-Bytes,29.665,0.3029,0.3029,0.0,0.3029,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/371742,AmazonCloudFront,ap-southeast-1,Request,22.0,0.1441,0.1441,0.0,0.1441,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/304496,AmazonEC2,ap-southeast-2,EBS:GP2,59.221,1.47,1.47,0.0,1.47,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/723266,AmazonS3,us-east-1,EBS:GP2,22.338,0.1762,0.1762,0.0,0.1762,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/617752,AmazonEKS,us-east-1,Request,17.252,0.4487,0.4487,0.0,0.4487,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/310785,AmazonRDS,us-east-1,Request,20.39,0.1657,0.1657,0.0,0.1657,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/515450,AWSLambda,ap-southeast-1,Request,23.284,0.1465,0.1465,0.0,0.1465,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/106703,AmazonCloudFront,us-east-1,DataTransfer-Out-Bytes,21.337,0.1365,0.1365,0.0,0.1365,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/460194,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,50.374,1.2117,1.2117,0.0,1.2117,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/595272,AmazonS3,us-east-1,Request,33.116,0.3709,0.3709,0.0,0.3709,USD,333333333333,SubsidiaryC,Search,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/315635,AmazonEKS,ap-southeast-1,TimedStorage-ByteHrs,67.834,1.7154,1.7154,0.0,1.7154,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/551005,AmazonRDS,ap-southeast-2,Request,23.87,0.2485,0.2485,0.0,0.2485,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/404424,AWSLambda,ap-southeast-1,EBS:GP2,14.558,0.1727,0.1727,0.0,0.1727,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/435282,AmazonCloudFront,us-east-1,BoxUsage:t2.micro,17.679,0.1516,0.1516,0.0,0.1516,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/173235,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,57.507,1.606,1.606,0.4818,1.1242,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/351791,AmazonS3,ap-southeast-1,EBS:GP2,20.934,0.1876,0.1876,0.0,0.1876,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/676648,AmazonEKS,ap-southeast-2,DataTransfer-Out-Bytes,54.854,1.6447,1.6447,0.0,1.6447,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/845109,AmazonRDS,ap-southeast-2,BoxUsage:t2.micro,21.451,0.2225,0.2225,0.0,0.2225,USD,444444444444,SubsidiaryD,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/543378,AWSLambda,ap-southeast-2,DataTransfer-Out-Bytes,31.157,0.2151,0.2151,0.0,0.2151,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-01-17,2025-01-18,arn:aws:ec2:region:instance/470863,AmazonCloudFront,ap-southeast-2,BoxUsage:t2.micro,15.515,0.1796,0.1796,0.0,0.1796,USD,444444444444,SubsidiaryD,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/867171,AmazonEC2,ap-southeast-1,TimedStorage-ByteHrs,49.987,1.7765,1.7765,0.0,1.7765,USD,111111111111,SubsidiaryA,Search,prod
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/364531,AmazonS3,ap-southeast-1,TimedStorage-ByteHrs,17.474,0.1065,0.1065,0.0,0.1065,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/112427,AmazonEKS,us-east-1,Request,60.55,2.1067,2.1067,0.632,1.4747,USD,111111111111,SubsidiaryA,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/123352,AmazonRDS,ap-southeast-2,DataTransfer-Out-Bytes,25.926,0.2183,0.2183,0.0,0.2183,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/598910,AWSLambda,ap-southeast-2,BoxUsage:t2.micro,22.718,0.2066,0.2066,0.0,0.2066,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/968502,AmazonCloudFront,us-east-1,Request,28.836,0.2902,0.2902,0.0,0.2902,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/141878,AmazonEC2,ap-southeast-2,BoxUsage:t2.micro,48.191,1.5033,1.5033,0.0,1.5033,USD,222222222222,SubsidiaryB,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/327955,AmazonS3,ap-southeast-2,DataTransfer-Out-Bytes,15.022,0.1443,0.1443,0.0,0.1443,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/204159,AmazonEKS,ap-southeast-2,BoxUsage:t2.micro,55.87,1.8777,1.8777,0.0,1.8777,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/862723,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,14.507,0.1299,0.1299,0.0,0.1299,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/468716,AWSLambda,us-east-1,BoxUsage:t2.micro,13.943,0.0931,0.0931,0.0,0.0931,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/953356,AmazonCloudFront,ap-southeast-1,BoxUsage:t2.micro,24.334,0.1986,0.1986,0.0,0.1986,USD,222222222222,SubsidiaryB,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/299135,AmazonEC2,ap-southeast-1,DataTransfer-Out-Bytes,58.004,1.8963,1.8963,0.5689,1.3274,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/121443,AmazonS3,ap-southeast-2,BoxUsage:t2.micro,17.626,0.1419,0.1419,0.0,0.1419,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/519633,AmazonEKS,ap-southeast-2,TimedStorage-ByteHrs,61.327,1.6998,1.6998,0.5099,1.1899,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/346130,AmazonRDS,ap-southeast-2,BoxUsage:t2.micro,28.332,0.2862,0.2862,0.0,0.2862,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/340641,AWSLambda,us-east-1,Request,22.66,0.1633,0.1633,0.0,0.1633,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/225878,AmazonCloudFront,ap-southeast-2,BoxUsage:t2.micro,22.655,0.1522,0.1522,0.0,0.1522,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/702677,AmazonEC2,ap-southeast-1,DataTransfer-Out-Bytes,64.49,1.9607,1.9607,0.0,1.9607,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/206444,AmazonS3,ap-southeast-2,TimedStorage-ByteHrs,14.117,0.099,0.099,0.0,0.099,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/455684,AmazonEKS,ap-southeast-2,EBS:GP2,48.78,1.5749,1.5749,0.3937,1.1812,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/973536,AmazonRDS,us-east-1,BoxUsage:t2.micro,30.232,0.3348,0.3348,0.0,0.3348,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/148003,AWSLambda,ap-southeast-2,EBS:GP2,20.422,0.2355,0.2355,0.0,0.2355,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-18,2025-01-19,arn:aws:ec2:region:instance/461055,AmazonCloudFront,ap-southeast-2,TimedStorage-ByteHrs,23.589,0.1807,0.1807,0.0,0.1807,USD,444444444444,SubsidiaryD,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/689796,AmazonEC2,ap-southeast-2,BoxUsage:t2.micro,58.434,1.2928,1.2928,0.0,1.2928,USD,111111111111,SubsidiaryA,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/920730,AmazonS3,ap-southeast-1,EBS:GP2,23.138,0.2041,0.2041,0.0,0.2041,USD,111111111111,SubsidiaryA,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/838187,AmazonEKS,ap-southeast-2,EBS:GP2,53.744,1.5001,1.5001,0.0,1.5001,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/117794,AmazonRDS,ap-southeast-2,Request,16.983,0.181,0.181,0.0,0.181,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/895798,AWSLambda,ap-southeast-1,BoxUsage:t2.micro,10.251,0.0881,0.0881,0.0,0.0881,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/547828,AmazonCloudFront,ap-southeast-2,BoxUsage:t2.micro,28.436,0.3255,0.3255,0.0,0.3255,USD,111111111111,SubsidiaryA,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/613317,AmazonEC2,ap-southeast-2,DataTransfer-Out-Bytes,44.098,0.9799,0.9799,0.0,0.9799,USD,222222222222,SubsidiaryB,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/182350,AmazonS3,us-east-1,Request,14.025,0.0982,0.0982,0.0,0.0982,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2025-01-19,2025-01-20,arn:aws:ec2:region:instance/647803,AmazonEKS,ap-southeast-2,TimedStorage-ByteHrs,45.332,1.5017,1.5017,0.0,1.5017,USD,222222222222,SubsidiaryB,Marketplace,staging
